trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
721,False,"{'a': 0.01, 'e': 0.4867522559599717}",20,0,28.344535296983622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.01, 'e': 0.4862657469990346}",25,8,18.379409280453487,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.01, 'e': 0.485779724303885}",20,3,-116.3843841312795,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 2}",1
724,False,"{'a': 0.01, 'e': 0.4852941873885002}",20,0,-49.34074059993027,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
725,False,"{'a': 0.01, 'e': 0.48480913576734325}",25,2,-6.652049933653424,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
726,False,"{'a': 0.01, 'e': 0.48432456895536247}",35,20,1.0906368709664762,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
727,False,"{'a': 0.01, 'e': 0.483840486467991}",30,0,-83.52798332083674,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
728,False,"{'a': 0.01, 'e': 0.48335688782114633}",20,0,-12.08166150666274,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
729,False,"{'a': 0.01, 'e': 0.48287377253122976}",25,0,-53.39246107483312,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
730,False,"{'a': 0.01, 'e': 0.4823911401151259}",20,0,-45.543709654042345,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
731,False,"{'a': 0.01, 'e': 0.48190899009020244}",20,14,-11.410388285130349,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
732,False,"{'a': 0.01, 'e': 0.4814273219743092}",30,13,8.745682122789825,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.01, 'e': 0.480946135285778}",20,14,11.915746900672733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.01, 'e': 0.48046542954342225}",25,0,-37.924452386381326,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
735,False,"{'a': 0.01, 'e': 0.479985204266536}",30,17,0.619447796083533,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
736,False,"{'a': 0.01, 'e': 0.4795054589748941}",25,3,-51.00205198946985,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
737,False,"{'a': 0.01, 'e': 0.4790261931887511}",25,17,0.35157347412740725,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.01, 'e': 0.4785474064288412}",30,0,4.455286559197932,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",1
739,False,"{'a': 0.01, 'e': 0.4780690982163776}",25,2,-59.7415412714582,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
740,False,"{'a': 0.01, 'e': 0.4775912680730521}",30,5,-102.97652934957111,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",1
741,False,"{'a': 0.01, 'e': 0.4771139155210344}",30,20,12.22278792005852,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.01, 'e': 0.47663704008297203}",20,0,-99.00584824137405,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
743,False,"{'a': 0.01, 'e': 0.4761606412819894}",25,13,-30.309297947208076,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
744,False,"{'a': 0.01, 'e': 0.4756847186416878}",25,3,-46.79246767589994,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
745,False,"{'a': 0.01, 'e': 0.47520927168614446}",25,11,-42.34312339880023,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
746,False,"{'a': 0.01, 'e': 0.4747342999399124}",25,0,21.188276368998693,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
747,False,"{'a': 0.01, 'e': 0.4742598029280199}",20,9,-1.1712302450711696,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.01, 'e': 0.4737857801759698}",20,11,2.811900121970541,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
749,False,"{'a': 0.01, 'e': 0.4733122312097393}",30,4,-27.922916746096885,"{0: 20, 1: 0, 2: 6, 3: 0, 4: 0}",1
750,False,"{'a': 0.01, 'e': 0.47283915555577954}",20,12,-43.08184771519048,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.01, 'e': 0.4723665527410147}",20,9,17.743520488610702,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.01, 'e': 0.471894422292842}",25,3,-46.04342013432329,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
753,False,"{'a': 0.01, 'e': 0.4714227637391309}",25,8,-58.58450133848121,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
754,False,"{'a': 0.01, 'e': 0.4709515766082228}",20,0,-17.611229611008334,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
755,False,"{'a': 0.01, 'e': 0.47048086042893056}",25,16,-8.169857815714268,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
756,False,"{'a': 0.01, 'e': 0.47001061473053796}",30,0,-53.059210756955935,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
757,False,"{'a': 0.01, 'e': 0.46954083904279925}",20,14,-1.8439709006319842,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
758,False,"{'a': 0.01, 'e': 0.4690715328959387}",25,10,22.090550350627275,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.01, 'e': 0.46860269582065023}",30,19,-23.055364875571957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
760,False,"{'a': 0.01, 'e': 0.4681343273480965}",25,11,-24.067218386955933,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
761,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,2,-59.198568037229954,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
762,False,"{'a': 0.01, 'e': 0.4671989943381879}",30,0,-61.447371031857436,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
763,False,"{'a': 0.01, 'e': 0.46673202886549986}",30,19,-15.678025342560334,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
764,False,"{'a': 0.01, 'e': 0.46626553012487953}",20,0,-5.611749691833215,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
765,False,"{'a': 0.01, 'e': 0.46579949764982825}",25,9,-40.10531475817689,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
766,False,"{'a': 0.01, 'e': 0.4653339309743134}",20,12,18.300151945930615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.01, 'e': 0.46486882963276827}",30,0,-53.58922987610674,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
768,False,"{'a': 0.01, 'e': 0.46440419316009157}",20,15,-0.013666319180403175,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.01, 'e': 0.4639400210916467}",20,5,-12.289664895617653,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
770,False,"{'a': 0.01, 'e': 0.4634763129632616}",30,7,-68.7539735605588,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 1}",1
771,False,"{'a': 0.01, 'e': 0.46301306831122807}",25,7,-62.294620777077974,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
772,False,"{'a': 0.01, 'e': 0.4625502866723014}",20,0,-104.58802991606457,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
773,False,"{'a': 0.01, 'e': 0.4620879675837}",35,0,-92.54017270282705,"{0: 26, 1: 1, 2: 6, 3: 1, 4: 1}",0
774,False,"{'a': 0.01, 'e': 0.4616261105831047}",25,14,20.73055410990849,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.01, 'e': 0.4611647152086584}",25,4,-75.81704462675324,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 1}",1
776,False,"{'a': 0.01, 'e': 0.4607037809989658}",20,16,8.447023179905225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.01, 'e': 0.46024330749309256}",25,5,-76.41723893477649,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
778,False,"{'a': 0.01, 'e': 0.4597832942305652}",25,10,12.191772777552872,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.01, 'e': 0.45932374075137034}",30,15,-3.8854661642580983,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.01, 'e': 0.4588646465959545}",30,18,-34.81934804642057,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
781,False,"{'a': 0.01, 'e': 0.4584060113052235}",20,11,-27.014579471804886,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
782,False,"{'a': 0.01, 'e': 0.45794783442054204}",20,6,-42.963754210574386,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
783,False,"{'a': 0.01, 'e': 0.45749011548373314}",20,6,-34.391600336502,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
784,False,"{'a': 0.01, 'e': 0.4570328540370779}",35,15,-38.51695723596234,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",1
785,False,"{'a': 0.01, 'e': 0.4565760496233147}",25,14,-12.385853391792478,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
786,False,"{'a': 0.01, 'e': 0.4561197017856392}",25,5,-67.51695475891208,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
787,False,"{'a': 0.01, 'e': 0.4556638100677035}",30,11,-24.83924730692157,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
788,False,"{'a': 0.01, 'e': 0.45520837401361586}",30,4,30.0152226234113,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.01, 'e': 0.45475339316794017}",30,18,-5.994783024648877,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
790,False,"{'a': 0.01, 'e': 0.4542988670756955}",35,21,-0.16272387172503766,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.01, 'e': 0.45384479528235583}",20,14,10.04221218316662,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.01, 'e': 0.4533911773338492}",30,19,17.204377183511074,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.01, 'e': 0.4529380127765577}",30,12,3.931161798892187,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.01, 'e': 0.4524853011573167}",20,1,11.53798893159865,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.01, 'e': 0.45203304202341466}",20,0,7.540305319213143,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.01, 'e': 0.4515812349225922}",25,12,-20.557223846912578,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
797,False,"{'a': 0.01, 'e': 0.45112987940304233}",25,15,-43.55272777183345,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
798,False,"{'a': 0.01, 'e': 0.4506789750134095}",25,14,12.782010614242754,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.01, 'e': 0.45022852130278923}",20,0,-9.760089319851248,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
800,False,"{'a': 0.01, 'e': 0.44977851782072775}",20,3,-26.239984266154913,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
801,False,"{'a': 0.01, 'e': 0.44932896411722156}",30,14,-31.581010077096906,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
802,False,"{'a': 0.01, 'e': 0.448879859742717}",20,15,-32.502159662511396,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
803,False,"{'a': 0.01, 'e': 0.4484312042481095}",20,7,15.33767789043556,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.01, 'e': 0.44798299718474366}",20,9,-26.2698409660357,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
805,False,"{'a': 0.01, 'e': 0.44753523810441237}",25,0,24.556322236998703,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
806,False,"{'a': 0.01, 'e': 0.4470879265593564}",20,13,-8.022465716167128,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.01, 'e': 0.44664106210226434}",20,13,-7.833335580145945,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.01, 'e': 0.44619464428627154}",30,0,-152.11237455455867,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 4}",0
809,False,"{'a': 0.01, 'e': 0.4457486726649602}",25,0,-110.02073755678195,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
810,False,"{'a': 0.01, 'e': 0.4453031467923587}",30,8,-74.37462647165974,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
811,False,"{'a': 0.01, 'e': 0.4448580662229411}",25,0,-23.374045842244374,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
812,False,"{'a': 0.01, 'e': 0.4444134305116268}",25,6,-37.72126863449472,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 0}",1
813,False,"{'a': 0.01, 'e': 0.44396923921378006}",25,17,-26.076945547354665,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
814,False,"{'a': 0.01, 'e': 0.4435254918852095}",25,13,-27.92403145807468,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
815,False,"{'a': 0.01, 'e': 0.44308218808216776}",20,11,13.335551704326313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.01, 'e': 0.4426393273613511}",20,0,5.264512000318656,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
817,False,"{'a': 0.01, 'e': 0.44219690927989863}",20,6,27.543667162637444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.01, 'e': 0.4417549333953923}",30,0,-34.8645742236672,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
819,False,"{'a': 0.01, 'e': 0.44131339926585617}",20,1,-87.72955629961916,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
820,False,"{'a': 0.01, 'e': 0.4408723064497561}",20,0,-39.264315734792156,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
821,False,"{'a': 0.01, 'e': 0.44043165450599925}",20,1,14.272403671918822,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.01, 'e': 0.43999144299393356}",20,11,-35.960375431463575,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
823,False,"{'a': 0.01, 'e': 0.43955167147334756}",30,15,-29.21089046573027,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
824,False,"{'a': 0.01, 'e': 0.43911233950446965}",20,12,-7.356257691727446,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
825,False,"{'a': 0.01, 'e': 0.4386734466479678}",25,9,-13.010296592197989,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.01, 'e': 0.4382349924649492}",20,4,14.306285052962195,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.01, 'e': 0.4377969765169596}",25,0,-26.7438633049996,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
828,False,"{'a': 0.01, 'e': 0.437359398365983}",25,10,6.714138388937122,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.01, 'e': 0.43692225757444114}",20,0,-83.3067272277815,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
830,False,"{'a': 0.01, 'e': 0.4364855537051933}",30,23,5.060769752366321,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.01, 'e': 0.43604928632153556}",20,0,-29.505836293326915,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
832,False,"{'a': 0.01, 'e': 0.43561345498720044}",20,10,0.2467262663796137,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.01, 'e': 0.43517805926635666}",25,16,0.5534017937891038,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
834,False,"{'a': 0.01, 'e': 0.43474309872360845}",25,7,-2.727896936527249,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
835,False,"{'a': 0.01, 'e': 0.4343085729239951}",20,9,19.80955071647387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.01, 'e': 0.4338744814329909}",30,6,-111.36442767412512,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 1}",1
837,False,"{'a': 0.01, 'e': 0.4334408238165043}",25,0,-17.936299054111398,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
838,False,"{'a': 0.01, 'e': 0.43300759964087765}",25,13,-47.5721120891532,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
839,False,"{'a': 0.01, 'e': 0.43257480847288665}",30,12,-104.81565913835945,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 3}",1
840,False,"{'a': 0.01, 'e': 0.43214244987974026}",20,0,-20.11237727644101,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
841,False,"{'a': 0.01, 'e': 0.43171052342907973}",30,0,7.114112902991794,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
842,False,"{'a': 0.01, 'e': 0.43127902868897855}",20,16,7.83843540225932,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.01, 'e': 0.43084796522794205}",20,0,-10.262613909717329,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
844,False,"{'a': 0.01, 'e': 0.43041733261490667}",20,9,-46.72001809970716,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
845,False,"{'a': 0.01, 'e': 0.4299871304192398}",20,11,17.672006976848458,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.01, 'e': 0.42955735821073915}",30,14,-4.155904482661269,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
847,False,"{'a': 0.01, 'e': 0.42912801555963254}",20,10,-57.271278357749566,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
848,False,"{'a': 0.01, 'e': 0.42869910203657724}",25,6,3.0443412675231025,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.01, 'e': 0.4282706172126597}",20,16,7.035731125405766,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.01, 'e': 0.427842560659395}",20,9,-56.9397473782173,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
851,False,"{'a': 0.01, 'e': 0.4274149319487267}",30,0,28.999371043663295,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
852,False,"{'a': 0.01, 'e': 0.4269877306530259}",20,2,-45.06363987763577,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
853,False,"{'a': 0.01, 'e': 0.4265609563450914}",20,15,7.051748224723747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.01, 'e': 0.4261346085981487}",20,13,13.376257560135338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.01, 'e': 0.4257086869858502}",30,16,-34.03733465334073,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
856,False,"{'a': 0.01, 'e': 0.42528319108227414}",20,6,16.987183090847214,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.01, 'e': 0.42485812046192456}",35,18,-30.244890677584714,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
858,False,"{'a': 0.01, 'e': 0.4244334746997309}",30,13,-8.28250779154192,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
859,False,"{'a': 0.01, 'e': 0.4240092533710473}",25,16,14.774380827548422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.01, 'e': 0.4235854560516524}",20,2,9.78469382300748,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.01, 'e': 0.4231620823177488}",25,5,-31.402824472480013,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",1
862,False,"{'a': 0.01, 'e': 0.42273913174596284}",25,12,-11.158136257648296,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
863,False,"{'a': 0.01, 'e': 0.42231660391334386}",25,7,19.6957012814386,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.01, 'e': 0.4218944983973639}",30,5,-5.214370882705582,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
865,False,"{'a': 0.01, 'e': 0.42147281477591764}",30,15,-38.19091352343707,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
866,False,"{'a': 0.01, 'e': 0.4210515526273212}",25,0,-51.11191030470646,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
867,False,"{'a': 0.01, 'e': 0.42063071153031245}",25,7,-50.471939140587885,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
868,False,"{'a': 0.01, 'e': 0.4202102910640503}",20,0,-8.553044589243948,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
869,False,"{'a': 0.01, 'e': 0.41979029080811425}",25,9,5.014696004848697,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
870,False,"{'a': 0.01, 'e': 0.41937071034250395}",20,2,16.24408125404845,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.01, 'e': 0.418951549247639}",20,0,-51.765725997556565,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
872,False,"{'a': 0.01, 'e': 0.41853280710435814}",25,14,5.009308365471751,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.01, 'e': 0.41811448349391933}",20,5,-11.114385187640853,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
874,False,"{'a': 0.01, 'e': 0.4176965779979988}",30,0,-59.362488492362075,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
875,False,"{'a': 0.01, 'e': 0.41727909019869114}",25,10,-24.179294711392433,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
876,False,"{'a': 0.01, 'e': 0.4168620196785084}",30,0,-145.5554396163001,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 4}",1
877,False,"{'a': 0.01, 'e': 0.41644536602038007}",30,23,-0.05279446811051147,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.01, 'e': 0.4160291288076525}",25,5,8.44132667563035,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.01, 'e': 0.4156133076240884}",35,8,-26.405448853603,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 1}",1
880,False,"{'a': 0.01, 'e': 0.4151979020538666}",25,9,16.51824232947231,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.01, 'e': 0.4147829116815814}",25,0,-139.04194744484562,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
882,False,"{'a': 0.01, 'e': 0.41436833609224244}",25,13,-13.462114435335536,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
883,False,"{'a': 0.01, 'e': 0.4139541748712741}",25,8,26.401294479891316,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.01, 'e': 0.41354042760451515}",20,12,-52.726004216615706,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
885,False,"{'a': 0.01, 'e': 0.4131270938782182}",20,14,3.1829728075401524,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.01, 'e': 0.4127141732790497}",30,16,-40.42165639247753,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 0}",1
887,False,"{'a': 0.01, 'e': 0.41230166539408875}",25,15,6.250800534594225,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.01, 'e': 0.4118895698108276}",25,14,-26.8860604872829,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
889,False,"{'a': 0.01, 'e': 0.41147788611717057}",25,10,15.10323419223307,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.01, 'e': 0.41106661390143395}",20,6,-36.91184733020951,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
891,False,"{'a': 0.01, 'e': 0.4106557527523455}",20,7,9.222419801285174,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.01, 'e': 0.410245302259044}",30,0,-52.84785340833445,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
893,False,"{'a': 0.01, 'e': 0.40983526201107895}",25,0,-79.21590253705914,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
894,False,"{'a': 0.01, 'e': 0.40942563159841006}",35,0,-22.867459568882545,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 0}",0
895,False,"{'a': 0.01, 'e': 0.4090164106114069}",20,10,15.179472268057015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.01, 'e': 0.40860759864084845}",20,10,12.365680100390234,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.01, 'e': 0.4081991952779227}",25,0,-18.263544246856394,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
898,False,"{'a': 0.01, 'e': 0.4077912001142262}",20,10,6.43658507638533,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.01, 'e': 0.4073836127417638}",20,13,4.710520433764472,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.01, 'e': 0.40697643275294815}",20,0,10.800241731555689,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
901,False,"{'a': 0.01, 'e': 0.4065696597405991}",20,10,21.601240121408118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.01, 'e': 0.4061632932979437}",25,7,-26.90316977975183,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
903,False,"{'a': 0.01, 'e': 0.40575733301861544}",25,13,22.73567176512938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.01, 'e': 0.405351778496654}",20,6,-1.8101452268795062,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
